Model Checkpoint,Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Avg of Max Deviations
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,10,9,2,6,0.08146,42.61954574176432,67.99873856642355
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,10,9,2,9,0.1224,38.340272769836915,65.51365193112392
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,10,9,2,12,0.09754,36.51085807711843,61.59276448814993
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,10,9,3,6,0.13722,39.6656875873566,66.03709889839324
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,10,9,3,9,0.1406,43.40738114401579,68.79752251253865
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,10,9,3,12,0.14628,37.406832416073684,65.56196629719533
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,1,6,0.15904,37.8352820436273,62.7963527188948
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,1,9,0.14548,36.46925698010611,62.512692354700846
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,1,12,0.12372,36.26622392582204,64.99036833310251
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,2,6,0.16046,37.53216684650263,65.14548077347867
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,2,9,0.19206,34.7708956163564,62.4758150949355
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,2,12,0.18522,36.46096049348602,63.99514704485951
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,3,6,0.26322,38.58689755066197,63.15203994582403
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,3,9,0.2453,34.84548757158995,62.3725336523435
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,3,3,12,0.2766,32.82994387517784,59.707303804806486
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,1,6,0.13884,38.1868692834893,61.58788739570148
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,1,9,0.1491,37.57699049809549,64.9867709332736
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,1,12,0.15462,40.07759618007915,64.63272124260583
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,2,6,0.18826,39.89273026011182,65.51164151501716
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,2,9,0.15174,42.31215059492046,68.02064342660466
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,2,12,0.21462,41.83651835004119,66.8275731901676
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,3,6,0.21164,43.797706607752986,67.96690031403274
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,3,9,0.2112,46.609903492198455,69.6801893598106
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,6,3,12,0.23708,37.914728226546465,65.31621184335647
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,1,6,0.1961,37.20798975962981,61.5910266925552
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,1,9,0.16222,42.197086532908614,65.91523121073638
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,1,12,0.1861,40.86841732113637,64.38850041455466
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,2,6,0.2222,42.2565486544693,66.18559411119195
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,2,9,0.2263,42.48819020482096,64.70111631591139
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,2,12,0.21276,45.37032968970416,68.17524695377323
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,3,6,0.24908,46.12268616892966,68.30797230076867
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,3,9,0.25576,47.58374386207964,71.5053098563198
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,20,9,3,12,0.2623,43.35443361909177,66.05222225911537
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,1,6,0.28566,36.17115374210593,62.418761806214725
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,1,9,0.3128,37.42057127105937,64.96989154222413
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,1,12,0.28206,38.84703261748923,64.26952980441071
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,2,6,0.2784,42.16608491160485,65.5430290998732
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,2,9,0.3155,38.70975295142553,63.33345583246107
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,2,12,0.29948,40.66902565957965,65.90740835602911
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,3,6,0.3258,42.05108031920239,68.16996714719788
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,3,9,0.32618,43.64363468734567,67.94491953708443
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,3,3,12,0.37428,39.54167699285211,65.70735587192301
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,1,6,0.3348,40.76520772922318,62.440079718344386
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,1,9,0.27436,44.873981295004185,66.40991968200727
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,1,12,0.30722,42.61366158829327,66.18600033789002
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,2,6,0.2922,46.80107226015691,67.54042899089069
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,2,9,0.30546,44.76476754604353,68.30534328640464
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,2,12,0.3332,44.42095806705041,65.75561726625479
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,3,6,0.36144,42.58100842633642,67.75927071496892
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,3,9,0.3784,47.15630985089995,68.73994693219086
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,6,3,12,0.42236,46.2513967001609,68.32208776130537
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,1,6,0.31054,48.53190692385575,65.52954242560008
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,1,9,0.35498,45.54207654374258,66.22138134551878
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,1,12,0.321,47.232753439159254,69.26259757925614
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,2,6,0.35646,43.30885607452687,67.65976034709578
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,2,9,0.42018,40.142125306878555,63.09966541633701
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,2,12,0.3816,44.3936636878041,65.3645205398501
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,3,6,0.40418,47.612537003834305,67.88524061822707
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,3,9,0.49594,44.998124218484854,69.52474192012592
ppo_intruder_24_50_PBRS_Training_2_500000_steps.zip,40,9,3,12,0.48456,46.878179466498274,70.15594383094414
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,1,6,0.04536,44.021321238820754,62.81341940426608
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,1,9,0.04388,42.130184123886835,60.146776351517495
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,1,12,0.04364,41.65735577613333,57.72324824134675
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,2,6,0.1125,43.76888452238986,61.850685791013255
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,2,9,0.13256,44.19544007057322,62.505036373967556
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,2,12,0.11916,41.58971552414839,60.35620275960533
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,3,6,0.16982,39.17412176940572,58.104807554270245
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,3,9,0.15148,42.27323920704979,60.95665391064921
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,3,3,12,0.14384,43.736660625789476,63.02034260894665
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,1,6,0.03878,45.62134146343549,62.229483332091085
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,1,9,0.04318,43.68983393936678,62.002522988385856
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,1,12,0.03942,47.91522323050691,65.19827270736099
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,2,6,0.0923,47.9163429573495,65.61763850059519
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,2,9,0.08998,44.51281954600245,61.032232055501375
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,2,12,0.11168,43.92106782832025,62.706321617309456
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,3,6,0.1519,47.90280626132209,63.77476173831328
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,3,9,0.1491,46.38679809573287,65.1472451534075
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,6,3,12,0.12772,42.572494262780765,62.3987700890695
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,1,6,0.0556,46.71239234444477,62.40995368350253
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,1,9,0.0602,42.127165540640725,60.63673780957882
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,1,12,0.06106,45.596826400306334,62.34889011075527
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,2,6,0.12148,43.16327800510381,60.96807178323295
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,2,9,0.0843,45.6908988677948,62.88420289675276
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,2,12,0.12082,47.70438205830183,64.4280239348706
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,3,6,0.16288,43.983980100608186,61.53624274928852
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,3,9,0.18474,45.24269070228739,64.0124599212163
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,5,9,3,12,0.16228,48.40083105625708,64.52317333579778
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,1,6,0.101,43.74640737881313,62.927268201909094
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,1,9,0.121,44.2801695087874,62.99814472006158
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,1,12,0.12052,45.15485193409665,63.497409887159534
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,2,6,0.17348,42.95088896202492,60.34875147349637
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,2,9,0.18524,42.3000081650054,61.015332016557615
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,2,12,0.18932,43.748485606827806,63.032504291803164
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,3,6,0.25078,43.72833784442167,61.22945292225119
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,3,9,0.2704,42.6026376562092,60.02687887505089
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,3,3,12,0.24176,44.33830321945507,62.08731339290131
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,1,6,0.12686,43.904077316225205,59.76273363674996
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,1,9,0.1259,43.959003875715716,59.5706409821122
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,1,12,0.13794,46.416859890935555,62.24454105119795
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,2,6,0.1717,44.55947641293996,61.50543218941351
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,2,9,0.20072,43.530868299627606,61.38437973573244
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,2,12,0.14954,42.700194439240846,59.62093883393296
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,3,6,0.24904,47.19708730102795,64.53303831137795
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,3,9,0.25888,43.26076779589189,59.36966712542929
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,6,3,12,0.25226,45.178337750132435,62.05949903930782
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,1,6,0.1254,45.656533946916454,62.21700330821877
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,1,9,0.14066,47.5334086011017,64.17315991396688
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,1,12,0.1671,46.680979070018914,63.22843626602773
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,2,6,0.19038,48.442370211467114,63.657577023608155
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,2,9,0.20632,46.05247533064839,62.92991363219085
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,2,12,0.21116,47.74411923976266,63.00877258486479
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,3,6,0.28594,50.31994838384948,66.19119306546654
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,3,9,0.27628,46.57050766573653,63.18027742279943
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,10,9,3,12,0.25234,45.12769274538044,61.26668141724408
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,1,6,0.2392,47.435087790464756,64.84287070891324
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,1,9,0.2519,47.82925738346526,66.2676849454416
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,1,12,0.25532,43.55932322069283,61.093287223850105
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,2,6,0.26532,44.61806780263474,61.520819249742026
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,2,9,0.31892,46.497388891094,64.68746826101682
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,2,12,0.25726,41.634976894712615,59.41902337343761
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,3,6,0.35504,48.24755682516636,65.25257813662537
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,3,9,0.40274,45.05710158747851,62.08231510421758
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,3,3,12,0.38978,42.44213843685845,58.373220103871624
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,1,6,0.23514,44.810886437932076,61.895877203595
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,1,9,0.25136,45.57079201089998,62.21270425169955
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,1,12,0.26398,47.72960271049399,64.68767509300395
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,2,6,0.28586,48.01103393587859,64.62350989297323
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,2,9,0.29872,46.51234485692008,63.34161370223139
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,2,12,0.2848,51.1598817448499,67.12970957867738
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,3,6,0.34924,54.03182457356372,68.93252442038565
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,3,9,0.3668,46.99039024944072,63.76316727502682
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,6,3,12,0.38224,48.34047113810021,64.73485455880021
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,1,6,0.294,48.30425709116479,61.96567466361073
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,1,9,0.26098,51.07645185974723,65.38673818081497
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,1,12,0.28384,49.200275692987816,64.55219365107475
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,2,6,0.33246,44.70576472781638,59.84420790493479
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,2,9,0.33358,50.387900402059046,64.64826046287567
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,2,12,0.3534,50.35407853461122,67.39006810625816
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,3,6,0.41842,46.85761412085016,62.35116616370638
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,3,9,0.44786,50.440505280265626,66.74074229298743
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,20,9,3,12,0.4346,48.69681154418948,63.51024170644907
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,1,6,0.3702,48.777857267340075,65.27867859201541
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,1,9,0.38518,45.56106610780113,62.84561779961775
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,1,12,0.40842,46.69439468558985,63.63479495988466
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,2,6,0.36448,48.23595825108347,63.61286559241142
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,2,9,0.42884,48.21054989219961,64.15686015701694
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,2,12,0.39768,43.85175698288592,59.51108366439528
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,3,6,0.45686,45.08386284946243,60.46206483776907
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,3,9,0.44354,47.447430335227445,61.65634720686704
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,3,3,12,0.50246,49.05821562634148,64.32618685724768
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,1,6,0.37816,47.74519443445207,62.269277383719015
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,1,9,0.4048,47.011263953433115,62.09112328212231
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,1,12,0.46826,46.21710797979336,63.25456411003305
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,2,6,0.43366,50.86384076758487,64.68661667068113
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,2,9,0.42916,49.77069897995197,62.78953236098515
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,2,12,0.44484,52.17561514603693,68.08123331975118
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,3,6,0.52002,47.027860498966085,64.1290710026217
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,3,9,0.52086,52.38946055046913,66.30048760208096
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,6,3,12,0.53336,49.869567084907274,64.99241936364132
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,1,6,0.49628,51.90749479688783,64.9342283045528
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,1,9,0.50186,48.98893043737986,62.33011313080349
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,1,12,0.51442,46.63580824216387,60.13907032627295
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,2,6,0.48202,50.60824236868803,64.90136622843487
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,2,9,0.57542,47.59680387121416,63.577738088157986
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,2,12,0.52282,48.1544542081511,63.854005894078945
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,3,6,0.59056,48.50436664608246,62.34063248585543
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,3,9,0.65576,52.499259553159426,65.53526733476336
ppo_intruder_24_50_PBRS_Training_2_2500000_steps.zip,40,9,3,12,0.67102,47.24958714985486,63.43611805285763
